"ID","band","word","Pos","field"
11449,5,"riddle","n","Hum"
11450,5,"rig","n","Sci+Fin"
11451,5,"robotics","n","Sci"
11452,5,"sunspot","n","Sci"
11453,5,"appraise","v","Edu+Soc"
11454,5,"confide","v",""
11455,5,"farm","v",""
11456,5,"pound","v",""
11457,5,"trump","v",""
11458,5,"antecedent","j","Edu"
11459,5,"contiguous","j",""
11460,5,"efficacious","j","Edu+Med"
11461,5,"Georgian","j",""
11462,5,"Caucasian","n","Edu"
11463,5,"comic","n","Hum"
11464,5,"heroism","n","Hum"
11465,5,"incline","n","Med"
11466,5,"intestine","n","Med"
11467,5,"MANOVA","n","Edu+Soc"
11468,5,"purchaser","n","Law"
11469,5,"glide","v",""
11470,5,"collected","j",""
11471,5,"diversified","j","Fin"
11472,5,"intangible","j",""
11473,5,"unregulated","j",""
11474,5,"annoyance","n",""
11475,5,"atonement","n","Rel"
11476,5,"centralization","n",""
11477,5,"cruiser","n",""
11478,5,"demonstrator","n",""
11479,5,"importation","n",""
11480,5,"malignancy","n","Med"
11481,5,"midpoint","n",""
11482,5,"mistrust","n",""
11483,5,"partisan","n","His+Law"
11484,5,"tonsillectomy","n","Med"
11485,5,"metaphorically","r","Hum"
11486,5,"downsize","v",""
11487,5,"wreak","v",""
11488,5,"inasmuch","c",""
11489,5,"age-related","j","Soc+Med"
11490,5,"answering","j",""
11491,5,"dispersed","j",""
11492,5,"inconclusive","j",""
11493,5,"apprentice","n","Hum"
11494,5,"femme","n","Hum"
11495,5,"granite","n",""
11496,5,"jam","n",""
11497,5,"panelist","n",""
11498,5,"vowel","n","Hum+Med"
11499,5,"eastward","r",""
11500,5,"breach","v",""
11501,5,"down","j","Fin"
11502,5,"hypothesized","j","Edu+Soc"
11503,5,"imperialist","j","His"
11504,5,"insane","j",""
11505,5,"post","j","Edu+Soc"
11506,5,"postmodernist","j","Hum"
11507,5,"reckless","j",""
11508,5,"bloodstream","n","Med"
11509,5,"physiologist","n","Sci+Med"
11510,5,"wallet","n",""
11511,5,"domestically","r","His+Law"
11512,5,"indoors","r","Med"
11513,5,"wrongly","r",""
11514,5,"marvel","v",""
11515,5,"sniff","v",""
11516,5,"respecting","i",""
11517,5,"baccalaureate","j","Edu"
11518,5,"cinematic","j","Hum"
11519,5,"consultative","j",""
11520,5,"improbable","j",""
11521,5,"justified","j",""
11522,5,"maladaptive","j","Edu+Soc+Med"
11523,5,"nomadic","j",""
11524,5,"nude","j","Hum"
11525,5,"salivary","j","Med"
11526,5,"unsatisfactory","j",""
11527,5,"chill","n","Med"
11528,5,"cutter","n",""
11529,5,"distinctiveness","n",""
11530,5,"fallacy","n",""
11531,5,"incompetence","n",""
11532,5,"nylon","n","Sci+Med"
11533,5,"occupancy","n","Med"
11534,5,"relapse","n","Soc+Med"
11535,5,"rendition","n","Hum"
11536,5,"southerner","n","His"
11537,5,"stealth","n",""
11538,5,"rearrange","v",""
11539,5,"scar","v","Med"
11540,5,"contemplative","j","Rel"
11541,5,"infrequent","j",""
11542,5,"masked","j","Hum"
11543,5,"stratified","j","Edu+Soc"
11544,5,"tonal","j","Hum"
11545,5,"vernacular","j","Hum"
11546,5,"antithesis","n","Hum"
11547,5,"attacker","n",""
11548,5,"cloak","n","Hum"
11549,5,"motivator","n","Edu+Med"
11550,5,"resettlement","n","His"
11551,5,"sunshine","n",""
11552,5,"wrap","n","Med"
11553,5,"popularize","v",""
11554,5,"diabetic","j","Soc+Med"
11555,5,"flowering","j","Sci"
11556,5,"pre-emptive","j",""
11557,5,"unused","j",""
11558,5,"urinary","j","Med"
11559,5,"virgin","j",""
11560,5,"Zulu","j","Soc+Hum"
11561,5,"fatality","n","Med"
11562,5,"homestead","n",""
11563,5,"Iranian","n","His+Law"
11564,5,"mestizo","n","His+Soc"
11565,5,"methamphetamine","n","Soc"
11566,5,"payout","n","Fin"
11567,5,"pelvis","n","Med"
11568,5,"downtown","r",""
11569,5,"expert","j",""
11570,5,"lowered","j",""
11571,5,"savvy","j",""
11572,5,"transcendental","j","Hum+Rel"
11573,5,"adaptability","n","Edu"
11574,5,"borderline","n",""
11575,5,"drilling","n",""
11576,5,"drop-off","n","Soc"
11577,5,"malnutrition","n","Med"
11578,5,"nutritionist","n","Med"
11579,5,"scattering","n","Sci"
11580,5,"varsity","n","Soc"
11581,5,"patrol","v",""
11582,5,"secrete","v","Sci+Med"
11583,5,"armored","j","His"
11584,5,"postdoctoral","j","Sci"
11585,5,"sliding","j",""
11586,5,"vertebrate","j","Sci"
11587,5,"archipelago","n",""
11588,5,"catechism","n","Rel"
11589,5,"destroyer","n","His"
11590,5,"essential","n",""
11591,5,"ferry","n",""
11592,5,"locomotive","n","Sci"
11593,5,"preserve","n",""
11594,5,"proprietor","n","Law"
11595,5,"pulpit","n","Rel"
11596,5,"trafficker","n","His+Soc"
11597,5,"gauge","v",""
11598,5,"adversarial","j","Law"
11599,5,"mandated","j","Edu"
11600,5,"Yugoslav","j","His+Law"
11601,5,"encryption","n","Sci"
11602,5,"grounding","n",""
11603,5,"hallucination","n","Hum+Rel"
11604,5,"magisterium","n","Rel"
11605,5,"menace","n",""
11606,5,"overhead","n",""
11607,5,"plutonium","n",""
11608,5,"puberty","n",""
11609,5,"telegraph","n","His"
11610,5,"thunder","n",""
11611,5,"vole","n","Sci"
11612,5,"whistle","n",""
11613,5,"politicize","v",""
11614,5,"shore","v",""
11615,5,"thy","a","Hum+Rel"
11616,5,"born","j",""
11617,5,"contrary","j",""
11618,5,"feeding","j","Sci"
11619,5,"non-hispanic","j","Soc+Med"
11620,5,"pre-eminent","j",""
11621,5,"succeeding","j",""
11622,5,"world-class","j",""
11623,5,"bison","n","Sci"
11624,5,"brace","n","Med"
11625,5,"lettuce","n","Med"
11626,5,"preschooler","n","Edu"
11627,5,"sac","n","Med"
11628,5,"statehood","n","His+Law"
11629,5,"tutorial","n","Edu+Sci"
11630,5,"definitively","r",""
11631,5,"cough","v","Med"
11632,5,"err","v",""
11633,5,"factor","v",""
11634,5,"superimpose","v",""
11635,5,"accelerating","j",""
11636,5,"domesticated","j",""
11637,5,"prescriptive","j",""
11638,5,"terrifying","j",""
11639,5,"confessional","n","His+Rel"
11640,5,"dismay","n",""
11641,5,"exegesis","n","Hum+Rel"
11642,5,"fervor","n",""
11643,5,"interconnection","n",""
11644,5,"masturbation","n","Soc+Rel"
11645,5,"Maya","n","Soc"
11646,5,"percussion","n","Hum"
11647,5,"redundancy","n",""
11648,5,"satire","n","Hum"
11649,5,"annex","v","His+Law"
11650,5,"revere","v",""
11651,5,"sow","v",""
11652,5,"till","c",""
11653,5,"bald","j",""
11654,5,"erratic","j",""
11655,5,"fraternal","j","His+Rel"
11656,5,"gaseous","j","Sci"
11657,5,"ambulance","n",""
11658,5,"aureus","n","Med"
11659,5,"hyperactivity","n","Edu+Med"
11660,5,"italics","n",""
11661,5,"mainstream","n",""
11662,5,"stew","n","Med"
11663,5,"stump","n",""
11664,5,"want","n",""
11665,5,"converse","v",""
11666,5,"disapprove","v",""
11667,5,"levy","v",""
11668,5,"tinker","v",""
11669,5,"Armenian","j","His+Rel"
11670,5,"enclosed","j",""
11671,5,"flourishing","j",""
11672,5,"start-up","j","Fin"
11673,5,"uncanny","j","Hum"
11674,5,"affluence","n",""
11675,5,"encroachment","n",""
11676,5,"infertility","n","Med"
11677,5,"welding","n","Sci"
11678,5,"zip","n",""
11679,5,"dot","v",""
11680,5,"modulate","v",""
11681,5,"simmer","v","Med"
11682,5,"anthropogenic","j","Sci"
11683,5,"childbearing","j",""
11684,5,"frank","j",""
11685,5,"on-screen","j","Sci"
11686,5,"righteous","j","Rel"
11687,5,"feeder","n","Sci"
11688,5,"presenter","n",""
11689,5,"self-worth","n","Edu+Soc"
11690,5,"richly","r",""
11691,5,"rigorously","r",""
11692,5,"budget","v",""
11693,5,"corrupt","v",""
11694,5,"sift","v",""
11695,5,"biotic","j","Sci"
11696,5,"episodic","j",""
11697,5,"nostalgic","j","Hum"
11698,5,"confluence","n",""
11699,5,"conveyor","n","Sci"
11700,5,"disregard","n",""
11701,5,"fad","n",""
11702,5,"following","n",""
11703,5,"rash","n","Med"
11704,5,"redesign","n","Edu"
11705,5,"say","n",""
11706,5,"scrub","n","Med"
11707,5,"doubly","r","Hum"
11708,5,"inversely","r",""
11709,5,"upright","r","Med"
11710,5,"cripple","v",""
11711,5,"deduct","v","Fin"
11712,5,"recast","v",""
11713,5,"retail","v","Sci+Fin"
11714,5,"surmise","v",""
11715,5,"antithetical","j","Hum"
11716,5,"arduous","j",""
11717,5,"corporal","j","Edu+Rel"
11718,5,"elitist","j",""
11719,5,"paranoid","j",""
11720,5,"Spanish-speaking","j","Edu"
11721,5,"underdeveloped","j",""
11722,5,"complementarity","n","Rel"
11723,5,"debacle","n",""
11724,5,"faucet","n","Sci+Med"
11725,5,"intensification","n",""
11726,5,"landslide","n",""
11727,5,"longitude","n","Sci"
11728,5,"out-group","n","Soc"
11729,5,"parachute","n",""
11730,5,"polarity","n",""
11731,5,"rationalization","n",""
11732,5,"vest","n","Med"
11733,5,"cognitively","r",""
11734,5,"best","v",""
11735,5,"replenish","v",""
11736,5,"sluggish","j",""
11737,5,"thirds","m",""
11738,5,"cafeteria","n",""
11739,5,"lifespan","n",""
11740,5,"visibly","r",""
11741,5,"shrug","v",""
11742,5,"articulated","j",""
11743,5,"opportunistic","j",""
11744,5,"preserving","j",""
11745,5,"discernment","n","Rel"
11746,5,"extremism","n","His+Law"
11747,5,"gloss","n","Hum+Med"
11748,5,"hatchery","n","Sci"
11749,5,"herald","n",""
11750,5,"kiss","n",""
11751,5,"neurotransmitter","n","Rel+Med"
11752,5,"weaver","n","Hum"
11753,5,"ta","u",""
11754,5,"commend","v","Rel"
11755,5,"fast","v","Rel+Med"
11756,5,"outsource","v","Fin"
11757,5,"trick","v",""
11758,5,"brisk","j","Med"
11759,5,"mounting","j",""
11760,5,"baking","n","Med"
11761,5,"breaking","n",""
11762,5,"dilution","n","Med"
11763,5,"etiquette","n",""
11764,5,"gentile","n","Rel"
11765,5,"marvel","n",""
11766,5,"purgatory","n","Rel"
11767,5,"repentance","n","Rel"
11768,5,"tortoise","n","Sci"
11769,5,"warship","n","His"
11770,5,"infra","r","Law"
11771,5,"outright","r",""
11772,5,"centralize","v",""
11773,5,"hurl","v",""
11774,5,"dazzling","j",""
11775,5,"inflationary","j",""
11776,5,"labor-intensive","j",""
11777,5,"long-lasting","j",""
11778,5,"mediating","j",""
11779,5,"medium-sized","j",""
11780,5,"monochrome","j","Sci"
11781,5,"muddy","j",""
11782,5,"stepwise","j",""
11783,5,"strenuous","j",""
11784,5,"hopelessness","n",""
11785,5,"welcome","n",""
11786,5,"correspondingly","r",""
11787,5,"unduly","r","Law"
11788,5,"legislate","v","Law"
11789,5,"mingle","v",""
11790,5,"cylindrical","j","Sci+Med"
11791,5,"deepening","j","His"
11792,5,"foreign-born","j","Edu+Soc"
11793,5,"forested","j","Sci"
11794,5,"rightful","j",""
11795,5,"absurdity","n",""
11796,5,"dove","n",""
11797,5,"environmentalism","n",""
11798,5,"freeze","n",""
11799,5,"industrialist","n","His"
11800,5,"lymphoma","n","Med"
11801,5,"paste","n","Med"
11802,5,"purification","n",""
11803,5,"secession","n","His+Law"
11804,5,"sincerity","n",""
11805,5,"talking","n",""
11806,5,"throughput","n","Sci"
11807,5,"utopia","n","Law+Hum"
11808,5,"wrongdoing","n","Law"
11809,5,"generously","r",""
11810,5,"brief","v",""
11811,5,"reconfigure","v",""
11812,5,"excluding","i",""
11813,5,"tedious","j",""
11814,5,"carpenter","n",""
11815,5,"condensate","n","Sci"
11816,5,"corona","n","Sci"
11817,5,"dusk","n",""
11818,5,"entanglement","n",""
11819,5,"homage","n","Hum"
11820,5,"iPhone","n","Sci"
11821,5,"pageant","n","Soc"
11822,5,"planetarium","n","Sci"
11823,5,"quarry","n",""
11824,5,"scribe","n","Hum+Rel"
11825,5,"vestige","n",""
11826,5,"graphically","r",""
11827,5,"mounted","j","His"
11828,5,"rotating","j","Sci"
11829,5,"animosity","n",""
11830,5,"bushel","n","Sci"
11831,5,"cactus","n","Sci"
11832,5,"revitalization","n",""
11833,5,"runway","n",""
11834,5,"signification","n","Hum"
11835,5,"scrap","v",""
11836,5,"seed","v",""
11837,5,"string","v",""
11838,5,"cardinal","j",""
11839,5,"geriatric","j","Soc+Med"
11840,5,"lawful","j","His+Law"
11841,5,"oblique","j",""
11842,5,"resting","j","Med"
11843,5,"antagonist","n","Hum+Med"
11844,5,"borrower","n","Law+Fin"
11845,5,"circuitry","n","Sci"
11846,5,"colonizer","n","His"
11847,5,"offensive","n","His"
11848,5,"signatory","n","His+Law"
11849,5,"thrift","n","Law+Fin"
11850,5,"connote","v","Hum"
11851,5,"interrogate","v",""
11852,5,"assumed","j",""
11853,5,"battered","j",""
11854,5,"candid","j",""
11855,5,"nuanced","j",""
11856,5,"Panamanian","j","His"
11857,5,"sprawling","j",""
11858,5,"seventy-five","m",""
11859,5,"chairperson","n","Edu"
11860,5,"firewall","n","Sci"
11861,5,"hog","n",""
11862,5,"incineration","n","Law"
11863,5,"Koran","n",""
11864,5,"lichen","n","Sci"
11865,5,"mysticism","n","Rel"
11866,5,"reprint","n","Med"
11867,5,"tableau","n","Hum"
11868,5,"underachievement","n","Edu"
11869,5,"improperly","r",""
11870,5,"inland","r",""
11871,5,"assassinate","v","His+Law"
11872,5,"irritate","v","Med"
11873,5,"spy","v",""
11874,5,"agreed","j","Law"
11875,5,"ascetic","j","Rel"
11876,5,"dated","j",""
11877,5,"mentoring","j","Edu+Soc"
11878,5,"pro-life","j","Law+Rel"
11879,5,"shaping","j",""
11880,5,"spreading","j",""
11881,5,"unmet","j","Soc"
11882,5,"wicked","j","Rel"
11883,5,"collage","n","Hum"
11884,5,"conjecture","n",""
11885,5,"decency","n","Law"
11886,5,"dissenter","n","Law+Rel"
11887,5,"maltreatment","n","Edu+Soc"
11888,5,"nozzle","n","Sci"
11889,5,"polemic","n","Hum+Rel"
11890,5,"revolutionary","n","His+Law"
11891,5,"subsection","n","Law"
11892,5,"throttle","n","Sci"
11893,5,"totalitarianism","n","Law"
11894,5,"hopelessly","r",""
11895,5,"abstain","v",""
11896,5,"mislead","v",""
11897,5,"persecute","v","Rel"
11898,5,"rinse","v","Med"
11899,5,"anti-inflammatory","j","Med"
11900,5,"descending","j",""
11901,5,"disputed","j",""
11902,5,"faith-based","j","Rel"
11903,5,"twenty-six","m",""
11904,5,"Buddhist","n","Rel"
11905,5,"eyebrow","n",""
11906,5,"lotus","n",""
11907,5,"olive","n","Med"
11908,5,"underclass","n",""
11909,5,"modestly","r",""
11910,5,"persistently","r",""
11911,5,"unequivocally","r",""
11912,5,"buffer","v",""
11913,5,"clog","v","Sci+Med"
11914,5,"immigrate","v",""
11915,5,"penalize","v",""
11916,5,"vibrate","v",""
11917,5,"achievable","j",""
11918,5,"cystic","j","Med"
11919,5,"paired","j","Edu+Med"
11920,5,"porous","j",""
11921,5,"sealed","j",""
11922,5,"asphalt","n","Sci"
11923,5,"carnivore","n","Sci"
11924,5,"conscription","n",""
11925,5,"desegregation","n","Edu+Soc"
11926,5,"dictate","n",""
11927,5,"entrepreneurship","n","Fin"
11928,5,"fossa","n","Med"
11929,5,"interchange","n",""
11930,5,"overthrow","n","His+Law"
11931,5,"bitterly","r",""
11932,5,"mathematically","r","Edu+Sci"
11933,5,"musically","r","Hum"
11934,5,"succinctly","r",""
11935,5,"conspire","v",""
11936,5,"meditate","v","Rel"
11937,5,"prime","v",""
11938,5,"rework","v",""
11939,5,"swirl","v",""
11940,5,"avian","j","Sci"
11941,5,"bass","j","Hum"
11942,5,"meteorological","j","Sci"
11943,5,"self-sufficient","j",""
11944,5,"Somali","j","His+Law"
11945,5,"stolen","j",""
11946,5,"headphone","n","Sci"
11947,5,"immortality","n",""
11948,5,"immunization","n","Med"
11949,5,"mourning","n","Hum"
11950,5,"notch","n",""
11951,5,"politicization","n",""
11952,5,"Saudi","n","His+Law"
11953,5,"shovel","n",""
11954,5,"weaving","n","Hum"
11955,5,"yam","n","Soc"
11956,5,"weakly","r",""
11957,5,"escort","v",""
11958,5,"reread","v",""
11959,5,"aspiring","j",""
11960,5,"fiber-optic","j","Sci+Med"
11961,5,"mediocre","j",""
11962,5,"stern","j",""
11963,5,"achiever","n","Edu"
11964,5,"archetype","n","Hum+Rel"
11965,5,"dialysis","n","Soc+Med"
11966,5,"equal","n",""
11967,5,"farewell","n",""
11968,5,"hysteria","n",""
11969,5,"mileage","n",""
11970,5,"non-white","n",""
11971,5,"occultation","n","Sci"
11972,5,"pod","n","Sci"
11973,5,"tar","n",""
11974,5,"luckily","r",""
11975,5,"localize","v","Med"
11976,5,"redress","v",""
11977,5,"thrill","v",""
11978,5,"fraudulent","j",""
11979,5,"longer-term","j",""
11980,5,"adhesion","n","Sci+Med"
11981,5,"clamp","n","Sci"
11982,5,"cosmetics","n","Med+Fin"
11983,5,"figurine","n","Soc+Hum"
11984,5,"firefighter","n",""
11985,5,"implantation","n","Med"
11986,5,"oxidation","n","Sci+Med"
11987,5,"platoon","n","His"
11988,5,"preview","n",""
11989,5,"self-awareness","n",""
11990,5,"sprint","n","Med+Fin"
11991,5,"staging","n","Hum+Med"
11992,5,"suitability","n",""
11993,5,"trophy","n",""
11994,5,"tuft","n","Med"
11995,5,"differentially","r","Edu+Soc"
11996,5,"postoperatively","r","Med"
11997,5,"slate","v",""
11998,5,"alpine","j",""
11999,5,"outraged","j",""
12000,5,"restored","j",""
12001,5,"botanist","n","Sci"
12002,5,"concordance","n",""
12003,5,"grandeur","n",""
12004,5,"moderate","n",""
12005,5,"naturalism","n","Hum+Rel"
12006,5,"parole","n","Hum"
12007,5,"progressive","n",""
12008,5,"propriety","n",""
12009,5,"provocation","n",""
12010,5,"vortex","n","Sci"
12011,5,"willow","n",""
12012,5,"ultra","r",""
12013,5,"um","u","Hum"
12014,5,"addict","v",""
12015,5,"demolish","v",""
12016,5,"engulf","v",""
12017,5,"synchronize","v","Sci"
12018,5,"Aristotelian","j","Law+Hum+Rel"
12019,5,"controlling","j",""
12020,5,"dummy","j","Soc"
12021,5,"offending","j",""
12022,5,"paradigmatic","j","Hum+Rel"
12023,5,"space-time","j","Sci"
12024,5,"acreage","n",""
12025,5,"bitterness","n",""
12026,5,"chant","n","Hum+Rel"
12027,5,"close-up","n","Hum+Sci"
12028,5,"compliment","n",""
12029,5,"demolition","n",""
12030,5,"dumping","n","Law"
12031,5,"flyer","n",""
12032,5,"gatekeeper","n",""
12033,5,"grease","n",""
12034,5,"hire","n","Fin"
12035,5,"linguist","n","Hum"
12036,5,"parlor","n",""
12037,5,"reparation","n","His+Law"
12038,5,"repayment","n","His"
12039,5,"savanna","n","Sci"
12040,5,"theorizing","n",""
12041,5,"popularly","r",""
12042,5,"accredit","v","Edu"
12043,5,"darken","v","Sci"
12044,5,"rectify","v",""
12045,5,"salvage","v",""
12046,5,"Freudian","j","Hum"
12047,5,"geologic","j","Sci"
12048,5,"matched","j","Edu+Med"
12049,5,"obsessive","j",""
12050,5,"questioning","j","Edu"
12051,5,"shocked","j",""
12052,5,"stand-alone","j","Sci"
12053,5,"bounty","n",""
12054,5,"buyout","n","Fin"
12055,5,"hype","n",""
12056,5,"inauguration","n",""
12057,5,"millisecond","n","Sci"
12058,5,"pedestal","n",""
12059,5,"presupposition","n","Hum+Rel"
12060,5,"schoolchild","n",""
12061,5,"shampoo","n","Med"
12062,5,"swarm","n","Sci"
12063,5,"upbringing","n","Rel"
12064,5,"insult","v",""
12065,5,"oust","v",""
12066,5,"redistribute","v",""
12067,5,"tone","v","Med"
12068,5,"distressed","j",""
12069,5,"edible","j","Sci"
12070,5,"insidious","j",""
12071,5,"jurisdictional","j","Law"
12072,5,"unexplained","j","Med"
12073,5,"chronicler","n","His+Hum"
12074,5,"deacon","n","Rel"
12075,5,"giver","n",""
12076,5,"idiot","n",""
12077,5,"mattress","n","Med"
12078,5,"millionaire","n","Fin"
12079,5,"mystic","n","Rel"
12080,5,"paranoia","n",""
12081,5,"stronghold","n","His"
12082,5,"dissect","v",""
12083,5,"comforting","j",""
12084,5,"loaded","j",""
12085,5,"paramilitary","j",""
12086,5,"pointed","j","Hum"
12087,5,"relativistic","j",""
12088,5,"clustering","n",""
12089,5,"credence","n",""
12090,5,"cropland","n",""
12091,5,"drafting","n",""
12092,5,"labyrinth","n","Hum"
12093,5,"mussels","n","Sci"
12094,5,"paycheck","n","Fin"
12095,5,"sinusitis","n","Med"
12096,5,"distinctively","r",""
12097,5,"bang","v",""
12098,5,"churn","v",""
12099,5,"dangle","v",""
12100,5,"patent","v",""
12101,5,"revel","v","Hum"
12102,5,"squat","v","Med"
12103,5,"wax","v",""
12104,5,"Basque","j","His+Law"
12105,5,"elemental","j",""
12106,5,"worsening","j","Med"
12107,5,"bliss","n",""
12108,5,"climber","n",""
12109,5,"delinquent","n",""
12110,5,"disinfection","n","Sci+Med"
12111,5,"legalization","n",""
12112,5,"localization","n","Med"
12113,5,"maid","n",""
